espn_id,full_name,salary,position,team_id
13398,"Deji Karim",4500,"RB","IND"
14884,"Trent Richardson",4500,"RB","IND"
17094,"Zurlon Tipton",4500,"RB","IND"
14257,"Mario Harvey",4500,"FB","IND"
14104,"Stanley Havili",4500,"FB","IND"
14924,"T.Y. Hilton",4500,"WR","IND"
17195,"Ryan Lankford",4500,"WR",
16147,"Josh Lenz",4500,"WR",
16791,"Donte Moncrief",4500,"WR","IND"
12586,"Hakeem Nicks",4500,"WR","IND"
16159,"Da'Rick Rogers",4500,"WR","IND"
2578,"Reggie Wayne",4500,"WR","IND"
15360,"Griff Whalen",4500,"WR","IND"
14901,"Dwayne Allen",4500,"TE","IND"
16504,"Jack Doyle",4500,"TE","IND"
14900,"Coby Fleener",4500,"TE","IND"
14306,"Weslye Saunders",4500,"TE",
17091,"Erik Swoope",4500,"TE",
15897,"Khaled Holmes",4500,"C","IND"
17066,"Jonotthan Harrison",4500,"C","IND"
17473,"FN Lutz",4500,"C",
13970,"Anthony Castonzo",4500,"OT","IND"
11251,"Gosder Cherilus",4500,"OT","IND"
16894,"Ulrick John",4500,"OT","IND"
17065,"Matt Hall",4500,"OT",
16745,"Jack Mewhort",4500,"OT","IND"
16335,"Xavier Nixon",4500,"OT","IND"
13825,"Thomas Austin",4500,"OG","IND"
12684,"Lance Louis",4500,"OG","IND"
11429,"Donald Thomas",4500,"OG","IND"
11842,"Joe Reitz",4500,"OG","IND"
15869,"Hugh Thornton",4500,"OG","IND"
17095,"Josh Walker",4500,"OG",
17329,"Gannon Conway",4500,"DE",
17067,"Tyler Hoover",4500,"DE",
12443,"Ricky Jean Francois",4500,"DE","IND"
13394,"Arthur Jones",4500,"DE","IND"
12446,"Fili Moala",4500,"DE","IND"
16867,"Jonathan Newsome",4500,"DE","IND"
4524,"Cory Redding",4500,"DE","IND"
15039,"Josh Chapman",4500,"DT","IND"
15995,"Montori Hughes",4500,"DT","IND"
17071,"Zach Kerr",4500,"DT","IND"
10307,"Brandon McKinney",4500,"DT",
17081,"Nnamdi Obukwelu",4500,"DT",
15114,"Jeris Pendleton",4500,"DT","IND"
16632,"Daniel Adongo",4500,"LB","IND"
11533,"Jerrell Freeman",4500,"LB","IND"
12989,"Phillip Hunt",4500,"LB",
16931,"Andrew Jackson",4500,"LB",
9620,"D'Qwell Jackson",4500,"LB","IND"
15064,"Cam Johnson",4500,"LB","IND"
4596,"Robert Mathis",4500,"LB","IND"
15778,"Josh McNary",4500,"LB","IND"
13424,"Aaron Morgan",4500,"LB","IND"
16689,"Henoc Muamba",4500,"LB","IND"
13995,"Kelvin Sheppard",4500,"LB",
11437,"Andy Studebaker",4500,"LB","IND"
11401,"Erik Walden",4500,"LB","IND"
15815,"Bjoern Werner",4500,"LB","IND"
12424,"Vontae Davis",4500,"CB","IND"
16302,"Sheldon Price",4500,"CB",
12738,"Greg Toler",4500,"CB","IND"
5893,"Mike Adams",4500,"DB","IND"
13541,"Sergio Brown",4500,"DB","IND"
16131,"Marcus Burley",4500,"","IND"
13370,"Josh Gordy",4500,"DB","IND"
17078,"Dewey McDonald",4500,"DB",
10451,"LaRon Landry",4500,"SS","IND"
12757,"Colt Anderson",4500,"FS","IND"
12423,"Darius Butler",4500,"FS","IND"
15229,"Delano Howell",4500,"FS",
1097,"Adam Vinatieri",4500,"PK","IND"
12689,"Pat McAfee",4500,"P","IND"
16724,"Blake Bortles",4500,"QB","JAC"
11291,"Chad Henne",4500,"QB","JAC"
13211,"Toby Gerhart",4500,"RB","JAC"
16884,"Storm Johnson",4500,"RB","JAC"
14186,"Jordan Todman",4500,"RB","JAC"
15050,"Bradie Ewing",4500,"FB","JAC"
12850,"Will Ta'ufo'ou",4500,"FB","JAC"
14907,"Justin Blackmon",4500,"WR","JAC"
15448,"Mike Brown",4500,"WR","JAC"
14190,"Tandon Doss",4500,"WR","JAC"
17131,"Damian Copeland",4500,"WR","JAC"
17177,"Allen Hurns",4500,"WR","JAC"
16787,"Marqise Lee",4500,"WR","JAC"
16799,"Allen Robinson",4500,"WR","JAC"
15951,"Denard Robinson",4500,"WR","JAC"
16022,"Ace Sanders",4500,"WR","JAC"
14184,"Cecil Shorts III",4500,"WR","JAC"
13376,"Clay Harbor",4500,"TE","JAC"
17183,"Marcel Jensen",4500,"TE","JAC"
17192,"Reggie Jordan",4500,"TE","JAC"
9614,"Marcedes Lewis",4500,"TE","JAC"
13431,"Fendi Onobun",4500,"TE","JAC"
16830,"Luke Bowanko",4500,"C","JAC"
15796,"Luke Joeckel",4500,"OT","JAC"
15347,"Austin Pasztor",4500,"OT","JAC"
17283,"Josh Wells",4500,"OT","JAC"
13496,"Sam Young",4500,"OT","JAC"
13261,"Zane Beadles",4500,"OG","JAC"
16770,"Brandon Linder",4500,"OG","JAC"
13413,"Jacques McClendon",4500,"OG","JAC"
13233,"Tyson Alualu",4500,"DE","JAC"
16359,"Carson Tinker",4500,"C","JAC"
14952,"Andre Branch",4500,"DE","JAC"
11358,"Red Bryant",4500,"DE","JAC"
15319,"Ryan Davis",4500,"DE","JAC"
12442,"Ziggy Hood",4500,"DE","JAC"
16376,"Abry Jones",4500,"DE","JAC"
4864,"Chris Clemons",4500,"DE","JAC"
16917,"Chris Smith",4500,"DE","JAC"
12445,"Sen'Derrick Marks",4500,"DT","JAC"
12698,"Roy Miller",4500,"DT","JAC"
10478,"Paul Posluszny",4500,"LB","JAC"
16449,"LaRoy Reynolds",4500,"LB","JAC"
16087,"John Lotulelei",4500,"LB","JAC"
16891,"Telvin Smith",4500,"LB","JAC"
15040,"Nathan Stupar",4500,"LB",
14216,"J.T. Thomas",4500,"LB","JAC"
11409,"Geno Hayes",4500,"LB","JAC"
13482,"Dekoda Watson",4500,"LB","JAC"
10680,"Alan Ball",4500,"CB","JAC"
17112,"Deion Belue",4500,"CB","JAC"
9701,"Will Blackmon",4500,"CB","JAC"
14955,"Jamell Fleming",4500,"CB",
15840,"Dwayne Gratz",4500,"CB","JAC"
16027,"Jeremy Harris",4500,"CB","JAC"
16005,"Demetrius McCray",4500,"CB","JAC"
17240,"Rashaad Reynolds",4500,"CB","JAC"
15831,"Johnathan Cyprien",4500,"SS","JAC"
12617,"Sherrod Martin",4500,"DB",
14072,"Chris Prosinski",4500,"SS","JAC"
15984,"Josh Evans",4500,"FS","JAC"
15073,"Winston Guy",4500,"FS","JAC"
5662,"Josh Scobee",4500,"PK","JAC"
14950,"Bryan Anger",4500,"P","JAC"
15162,"Dominique Davis",4500,"QB",
13969,"Jake Locker",4500,"QB","TEN"
16814,"Zach Mettenberger",4500,"QB","TEN"
9667,"Charlie Whitehurst",4500,"QB","TEN"
17105,"Antonio Andrews",4500,"RB",
11197,"Jackie Battle",4500,"RB","TEN"
12500,"Shonn Greene",4500,"RB","TEN"
13207,"Dexter McCluster",4500,"RB","TEN"
9703,"Leon Washington",4500,"RB","TEN"
16794,"Bishop Sankey",4500,"RB","TEN"
15130,"Collin Mooney",4500,"FB",
9668,"Derek Hagan",4500,"WR","TEN"
13409,"Marc Mariani",4500,"WR",
14610,"Michael Preston",4500,"WR","TEN"
15845,"Justin Hunter",4500,"WR","TEN"
12592,"Brian Robiskie",4500,"WR",
17261,"Josh Stewart",4500,"WR","TEN"
17277,"Eric Ward",4500,"WR","TEN"
9307,"Nate Washington",4500,"WR","TEN"
14909,"Kendall Wright",4500,"WR","TEN"
12536,"Chase Coffman",4500,"TE",
16576,"Jason Schepler",4500,"TE",
11319,"Craig Stevens",4500,"TE","TEN"
15067,"Taylor Thompson",4500,"TE","TEN"
9761,"Delanie Walker",4500,"TE","TEN"
15355,"Beau Brinkley",4500,"C","TEN"
17179,"Gabe Ikard",4500,"C","TEN"
15978,"Brian Schwenke",4500,"C","TEN"
15368,"Jeff Adams",4500,"OT",
12621,"Michael Oher",4500,"OT","TEN"
8455,"Michael Roos",4500,"OT","TEN"
14187,"Byron Stingily",4500,"OT","TEN"
16708,"Taylor Lewan",4500,"OT","TEN"
10675,"Steve Vallos",4500,"OT","TEN"
12614,"Andy Levitre",4500,"OG","TEN"
17211,"Justin McCray",4500,"OG",
13430,"Eric Olsen",4500,"OG",
15814,"Chance Warmack",4500,"OG","TEN"
11524,"Marcus Dixon",4500,"DE",
15909,"Lavar Edwards",4500,"DE","DAL"
14079,"Karl Klug",4500,"DE","TEN"
13248,"Derrick Morgan",4500,"DE","TEN"
11778,"Ropati Pitoitua",4500,"DE","TEN"
9599,"Kamerion Wimbley",4500,"DE","TEN"
15399,"Chigbo Anunoby",4500,"DT",
14047,"Jurrell Casey",4500,"DT","TEN"
12667,"Sammie Hill",4500,"DT","TEN"
14988,"Mike Martin",4500,"DT","TEN"
13493,"Al Woods",4500,"DT","TEN"
14015,"Akeem Ayers",4500,"LB","TEN"
11496,"Patrick Bailey",4500,"LB","TEN"
14973,"Zach Brown",4500,"LB","TEN"
16393,"Brandon Copeland",4500,"LB",
12653,"Moise Fokou",4500,"LB",
15838,"Zaviar Gooden",4500,"LB","TEN"
14074,"Colin McCarthy",4500,"LB","TEN"
5623,"Shaun Phillips",4500,"LB","TEN"
16920,"Avery Williamson",4500,"LB","TEN"
11609,"Wesley Woodyard",4500,"LB","TEN"
12691,"Jason McCourty",4500,"CB","TEN"
14998,"Coty Sensabaugh",4500,"CB","TEN"
15942,"Khalid Wooten",4500,"CB","TEN"
15881,"Blidi Wreh-Wilson",4500,"CB","TEN"
14062,"Tommie Campbell",4500,"DB",
17442,"Winston Wright",4500,"DB",
9640,"Bernard Pollard",4500,"SS","TEN"
16030,"Daimion Stafford",4500,"SS","TEN"
16904,"Marqueston Huff",4500,"S","TEN"
10463,"Michael Griffin",4500,"FS","TEN"
9267,"George Wilson",4500,"FS","TEN"
16547,"Maikon Bonani",4500,"PK",
17130,"Travis Coons",4500,"PK","TEN"
15894,"Sean Renfree",4500,"QB","ATL"
11237,"Matt Ryan",4500,"QB","ATL"
14114,"T.J. Yates",4500,"QB","ATL"
16944,"Devonta Freeman",4500,"RB","ATL"
5549,"Steven Jackson",4500,"RB","ATL"
13158,"Antone Smith",4500,"RB","ATL"
14193,"Jacquizz Rodgers",4500,"RB","ATL"
14332,"Patrick DiMarco",4500,"FB","ATL"
17113,"Geraldo Boldewijn",4500,"WR",
14478,"Drew Davis",4500,"WR","ATL"
11318,"Harry Douglas",4500,"WR","ATL"
15052,"Jeremy Ebert",4500,"WR",
9643,"Devin Hester",4500,"WR","ATL"
13982,"Julio Jones",4500,"WR","ATL"
17032,"Bernard Reedy",4500,"WR",
8482,"Courtney Roby",4500,"WR","ATL"
10770,"Eric Weems",4500,"WR","ATL"
12548,"Bear Pascoe",4500,"TE","ATL"
13456,"Mickey Shuler",4500,"TE",
15980,"Levine Toilolo",4500,"TE","ATL"
15151,"Josh Harris",4500,"C","ATL"
13385,"Joe Hawley",4500,"C","ATL"
8442,"Roddy White",4500,"WR","ATL"
17262,"James Stone",4500,"C","ATL"
14968,"Peter Konz",4500,"C","ATL"
11255,"Sam Baker",4500,"OT","ATL"
14986,"Lamar Holmes",4500,"OT","ATL"
16199,"Terren Jones",4500,"OT",
16713,"Jake Matthews",4500,"OT","ATL"
13260,"Jon Asamoah",4500,"OG","ATL"
10483,"Justin Blalock",4500,"OG","ATL"
16222,"Ryan Schraeder",4500,"OT","ATL"
13967,"Gabe Carimi",4500,"OG","ATL"
15283,"Harland Gunn",4500,"OG",
13279,"Mike Johnson",4500,"OG","ATL"
11388,"Kroy Biermann",4500,"DE","ATL"
12435,"Tyson Jackson",4500,"DE","ATL"
15999,"Stansly Maponga",4500,"DE","ATL"
15099,"Jonathan Massaquoi",4500,"DE","ATL"
15957,"Malliciah Goodman",4500,"DE","ATL"
14182,"Cliff Matthews",4500,"DE","ATL"
4514,"Osi Umenyiora",4500,"DE","ATL"
8473,"Jonathan Babineaux",4500,"DT","ATL"
16744,"Ra'Shede Hageman",4500,"DT","ATL"
13292,"Corey Peters",4500,"DT","ATL"
15012,"Travian Robertson",4500,"DT",
10552,"Paul Soliai",4500,"DT","ATL"
16171,"Joplo Bartu",4500,"LB","ATL"
9737,"Tim Dobbins",4500,"LB","ATL"
16881,"Prince Shembo",4500,"LB","ATL"
17255,"Jacques Smith",4500,"LB",
16905,"Marquis Spruill",4500,"LB","ATL"
13243,"Sean Weatherspoon",4500,"LB","ATL"
16856,"Tyler Starr",4500,"LB","ATL"
16243,"Paul Worrilow",4500,"LB","ATL"
16882,"Ricardo Allen",4500,"CB",
13259,"Javier Arenas",4500,"CB","ATL"
13412,"Robert McClain",4500,"CB","ATL"
15812,"Desmond Trufant",4500,"CB","ATL"
15817,"Robert Alford",4500,"CB","ATL"
15406,"Sean Baker",4500,"DB",
10499,"Josh Wilson",4500,"CB","ATL"
16008,"Kemal Ishmael",4500,"DB","ATL"
12530,"William Moore",4500,"SS","ATL"
11347,"Dwight Lowery",4500,"FS","ATL"
15993,"Zeke Motta",4500,"FS","ATL"
16747,"Dezmen Southward",4500,"FS","ATL"
4333,"Matt Bryant",4500,"PK","ATL"
14073,"Matt Bosher",4500,"P","ATL"
8627,"Derek Anderson",4500,"QB","CAR"
15645,"Matt Blanchard",4500,"QB","CAR"
13994,"Cam Newton",4500,"QB","CAR"
13484,"Joe Webb",4500,"QB","CAR"
11247,"Jonathan Stewart",4500,"RB","CAR"
15755,"Fozzy Whittaker",4500,"RB","CAR"
9613,"DeAngelo Williams",4500,"RB","CAR"
11658,"Mike Tolbert",4500,"FB","CAR"
16444,"Michael Zordich",4500,"FB",
9695,"Jason Avant",4500,"WR","CAR"
17397,"Darrin Reaves",4500,"RB",
15547,"Brenton Bersin",4500,"WR","CAR"
17399,"Philly Brown",4500,"WR","CAR"
5633,"Jerricho Cotchery",4500,"WR","CAR"
15911,"Tavarres King",4500,"WR",
17382,"Marcus Lucas",4500,"WR",
15629,"De'Andre Presley",4500,"WR","CAR"
13272,"Ed Dickson",4500,"TE","CAR"
15890,"D.C. Jefferson",4500,"TE","CAR"
13538,"Richie Brockel",4500,"TE","CAR"
14637,"Mike McNeill",4500,"TE",
10475,"Greg Olsen",4500,"TE","CAR"
16313,"Brandon Williams",4500,"TE","CAR"
11759,"J.J. Jansen",4500,"C","CAR"
10503,"Ryan Kalil",4500,"C","CAR"
13699,"Kevin Matthews",4500,"C","CAR"
14753,"Byron Bell",4500,"OT","CAR"
15492,"Nate Chandler",4500,"OT","CAR"
17439,"David Foucault",4500,"OT","CAR"
14550,"Kevin Hughes",4500,"OT",
15597,"Andrew McDonald",4500,"OT",
12906,"Garry Williams",4500,"OT","CAR"
16034,"Edmund Kugbila",4500,"OL","CAR"
15325,"Derek Dennis",4500,"OG",
13451,"Chris Scott",4500,"OG",
14981,"Amini Silatolu",4500,"OG","CAR"
16789,"Trai Turner",4500,"OG","CAR"
11601,"Fernando Velasco",4500,"OG","CAR"
14320,"Mario Addison",4500,"DE","CAR"
15010,"Frank Alexander",4500,"DE","CAR"
13377,"Greg Hardy",4500,"DE","CAR"
16431,"Wes Horton",4500,"DE","CAR"
10527,"Charles Johnson",4500,"DE","CAR"
4870,"Colin Cole",4500,"DT","CAR"
5576,"Dwan Edwards",4500,"DT","CAR"
15802,"Star Lotulelei",4500,"DT","CAR"
14029,"Drake Nevis",4500,"DT",
15152,"Micanor Regis",4500,"DT",
15862,"Kawann Short",4500,"DT","CAR"
16441,"Casey Walker",4500,"DT",
17370,"Denicos Allen",4500,"LB",
9289,"Chase Blackburn",4500,"LB","CAR"
8429,"Thomas Davis",4500,"LB","CAR"
14739,"Ben Jacobs",4500,"LB","CAR"
17401,"Adarius Glanton",4500,"LB",
14938,"Luke Kuechly",4500,"LB","CAR"
15964,"A.J. Klein",4500,"LB","CAR"
12749,"Jason Williams",4500,"LB","CAR"
14170,"D.J. Smith",4500,"LB",
16872,"Ben Benwikere",4500,"CB","CAR"
11261,"Antoine Cason",4500,"CB","CAR"
15124,"Josh Norman",4500,"CB","CAR"
14162,"Josh Thomas",4500,"CB",
15956,"Jonathan Meeks",4500,"DB","BUF"
14059,"Jimmy Wilson",4500,"DB","MIA"
15231,"Michael Thomas",4500,"S","MIA"
17068,"Kerry Hyder",4500,"DE",
16826,"Bryan Stork",4500,"C","NE"
16365,"Chris Barker",4500,"OG","NE"
16013,"Joseph Randle",4500,"RB","DAL"
17310,"Jordan Najvar",4500,"TE","DAL"
16197,"Jamaal Johnson-Webb",4500,"OL",
15895,"Cooper Taylor",4500,"S","NYG"
13321,"Stevie Brown",4500,"SS","NYG"
4680,"Josh Brown",4500,"PK","NYG"
14889,"Chris Polk",4500,"RB","PHI"
12449,"Connor Barwin",4500,"LB","PHI"
9689,"Brad Smith",4500,"WR","PHI"
13226,"Andre Roberts",4500,"WR","WAS"
15082,"Tom Compton",4500,"OT","WAS"
15017,"Keenan Robinson",4500,"LB","WAS"
16852,"Lamin Barrow",4500,"LB","DEN"
15922,"John Boyett",4500,"SS",
17051,"Albert Wilson",4500,"WR","KC"
15871,"Menelik Watson",4500,"OT","OAK"
16250,"Lamar Mady",4500,"OG",
16317,"Jordan Campbell",4500,"FB",
13265,"Donald Butler",4500,"LB","SD"
17429,"Bojay Filimoeatu",4500,"LB",
2482,"Mike Leach",4500,"C","ARI"
13302,"Jared Veldheer",4500,"OT","ARI"
15357,"Eddie Whitley",4500,"DB","ARI"
15108,"Joe Looney",4500,"OG","SF"
15933,"Nick Moody",4500,"LB","SF"
14851,"Terrelle Pryor",4500,"QB",
14285,"Chris Matthews",4500,"WR",
14084,"Stephen Schilling",4500,"OG","SEA"
15996,"Zac Stacy",4500,"RB","STL"
14035,"Austin Pettis",4500,"WR","STL"
15900,"Rick Wagner",4500,"OT","BAL"
14042,"William Rackley",4500,"OG","BAL"
16908,"Christian Bryant",4500,"S",
16785,"Timmy Jernigan",4500,"DT","BAL"
13845,"Anthony Levine",4500,"DB","BAL"
10464,"Aaron Ross",4500,"DB","BAL"
17289,"James Wilder Jr.",4500,"RB",
16924,"Marquis Flowers",4500,"LB","CIN"
9628,"Danieal Manning",4500,"SS",
12437,"Paul Kruger",4500,"LB","CLE"
2467210,"Josh Harris",4500,"RB",
14870,"Will Johnson",4500,"FB","PIT"
11278,"Matt Forte",4500,"RB","CHI"
16821,"David Fales",4500,"QB","CHI"
16661,"Brandon Hartson",4500,"C","CHI"
17432,"Marcus Trice",4500,"DB",
15994,"Theo Riddick",4500,"RB","DET"
16649,"Xavier Proctor",4500,"DT",
11382,"Josh Sitton",4500,"OG","GB"
15647,"Chase Ford",4500,"TE",
14433,"Allen Reisner",4500,"TE",
16934,"David Yankey",4500,"OG","MIN"
17392,"Anthony Denham",4500,"TE",
13729,"Jonathan Weeks",4500,"C","HOU"
16142,"Paul Hazel",4500,"LB",
13186,"Matt Overton",4500,"C","IND"
14561,"Kerry Taylor",4500,"WR",
14226,"Cameron Bradfield",4500,"OT","JAC"
8441,"Chris Spencer",4500,"C","TEN"
17390,"Will Poehls",4500,"OT",
10595,"Antonio Johnson",4500,"DT","TEN"
17104,"Ri'Shard Anderson",4500,"DB",
11555,"Brett Kern",4500,"P","TEN"
16730,"Kelvin Benjamin",4500,"WR","CAR"
15447,"Brian Folkerts",4500,"C","CAR"
16773,"Kony Ealy",4500,"DE","CAR"
16815,"Devin Street",4500,"WR","DAL"
17429,"Bojay Filimoeatu",4500,"LB",
16910,"DaQuan Jones",4500,"DT","TEN"
16910,"DaQuan Jones",4500,"DT","TEN"
17388,"Andrew Norwell",4500,"OG","CAR"
2580,"Drew Brees",4500,"QB","NO"
5631,"Luke McCown",4500,"QB","NO"
15457,"Travaris Cadet",4500,"RB","NO"
13981,"Mark Ingram",4500,"RB","NO"
16530,"Khiry Robinson",4500,"RB","NO"
10713,"Pierre Thomas",4500,"RB","NO"
15765,"Austin Johnson",4500,"FB","NO"
13407,"Erik Lorig",4500,"FB","NO"
9838,"Marques Colston",4500,"WR","NO"
16731,"Brandin Cooks",4500,"WR","NO"
10471,"Robert Meachem",4500,"WR","NO"
14424,"Joseph Morgan",4500,"WR","NO"
16928,"Jalen Saunders",4500,"WR","NO"
16016,"Kenny Stills",4500,"WR","NO"
13872,"Andy Tanner",4500,"WR","NO"
14921,"Nick Toon",4500,"WR","NO"
13232,"Jimmy Graham",4500,"TE","NO"
16143,"Josh Hill",4500,"TE","NO"
5557,"Benjamin Watson",4500,"TE","NO"
13559,"Justin Drescher",4500,"C","NO"
3682,"Jonathan Goodwin",4500,"C","NO"
16146,"Tim Lelito",4500,"C","NO"
15821,"Terron Armstead",4500,"OT","NO"
16047,"Nick Becton",4500,"OT","NO"
15145,"Bryce Harris",4500,"OT","NO"
9796,"Zach Strief",4500,"OT","NO"
9694,"Jahri Evans",4500,"OG","NO"
10473,"Ben Grubbs",4500,"OG","NO"
15123,"Senio Kelemete",4500,"OG","NO"
13351,"Brandon Deaderick",4500,"DE","NO"
16136,"Glenn Foster",4500,"DE","NO"
14984,"Akiem Hicks",4500,"DE","NO"
13971,"Cameron Jordan",4500,"DE","NO"
14160,"Cheta Ozougwu",4500,"DE","NO"
15460,"Tyrunn Walker",4500,"DE","NO"
9600,"Brodrick Bunkley",4500,"DT","NO"
15846,"John Jenkins",4500,"DT","NO"
17141,"Kasim Edebali",4500,"LB","NO"
12653,"Moise Fokou",4500,"LB","NO"
13566,"Junior Galette",4500,"LB","NO"
9726,"Parys Haralson",4500,"LB","NO"
11544,"David Hawthorne",4500,"LB","NO"
12988,"Ramon Humber",4500,"LB","NO"
15699,"Kyle Knox",4500,"LB","NO"
11271,"Curtis Lofton",4500,"LB","NO"
16887,"Ronald Powell",4500,"LB","NO"
16774,"Stan Jean-Baptiste",4500,"CB","NO"
12683,"Keenan Lewis",4500,"CB","NO"
13238,"Patrick Robinson",4500,"CB","NO"
15086,"Corey White",4500,"CB","NO"
16698,"Marcus Ball",4500,"DB","NO"
15725,"A.J. Davis",4500,"DB","NO"
17139,"Brian Dixon",4500,"DB","NO"
15065,"Terrence Frederick",4500,"DB","NO"
17278,"Pierre Warren",4500,"DB","NO"
17298,"Ty Zimmerman",4500,"DB","NO"
16938,"Vinnie Sunseri",4500,"S","NO"
12721,"Jamarca Sanford",4500,"SS","NO"
15813,"Kenny Vaccaro",4500,"SS","NO"
13544,"Rafael Bush",4500,"FS","NO"
12613,"Jairus Byrd",4500,"FS","NO"
3504,"Shayne Graham",4500,"PK","NO"
12701,"Thomas Morstead",4500,"P","NO"
15837,"Mike Glennon",4500,"QB","TB"
3609,"Josh McCown",4500,"QB","TB"
15968,"Mike James",4500,"RB","TB"
14885,"Doug Martin",4500,"RB","TB"
15501,"Bobby Rainey",4500,"RB","TB"
16749,"Charles Sims",4500,"RB","TB"
12524,"Marcus Thigpen",4500,"RB","TB"
12510,"Jorvorskie Lane",4500,"FB","TB"
16737,"Mike Evans",4500,"WR","TB"
16903,"Robert Herron",4500,"WR","TB"
8475,"Vincent Jackson",4500,"WR","TB"
12585,"Louis Murphy",4500,"WR","TB"
16227,"Russell Shepard",4500,"WR","TB"
12705,"Brandon Myers",4500,"TE","TB"
16795,"Austin Seferian-Jenkins",4500,"TE","TB"
14099,"Luke Stocker",4500,"TE","TB"
15726,"Andrew DePaola",4500,"C","TB"
12972,"Evan Dietrich-Smith",4500,"C","TB"
11346,"Anthony Collins",4500,"OT","TB"
11333,"Oniel Cousins",4500,"OT","TB"
13050,"Demar Dotson",4500,"OT","TB"
16032,"Garrett Gilkey",4500,"OT","TB"
16835,"Kevin Pamphile",4500,"OT","TB"
16859,"Kadeem Edwards",4500,"OG","TB"
8446,"Logan Mankins",4500,"OG","TB"
16327,"Patrick Omameh",4500,"OG","TB"
14046,"Da'Quan Bowers",4500,"DE","TB"
13965,"Adrian Clayborn",4500,"DE","TB"
12434,"Larry English",4500,"DE","TB"
2469737,"T.J. Fatinikun",4500,"DE","TB"
16019,"William Gholston",4500,"DE","TB"
12436,"Michael Johnson",4500,"DE","TB"
15356,"Jacquies Smith",4500,"DE","TB"
13240,"Gerald McCoy",4500,"DT","TB"
12692,"Clinton McDonald",4500,"DT","TB"
15958,"Akeem Spence",4500,"DT","TB"
14985,"Lavonte David",4500,"LB","TB"
13564,"Dane Fletcher",4500,"LB","TB"
14023,"Mason Foster",4500,"LB","TB"
11762,"Danny Lansanah",4500,"LB","TB"
14343,"Orie Lemon",4500,"LB","TB"
16478,"Brandon Magee",4500,"LB","TB"
15824,"Johnthan Banks",4500,"CB","TB"
13324,"Crezdon Butler",4500,"CB","TB"
15084,"Isaiah Frey",4500,"CB","TB"
11259,"Mike Jenkins",4500,"CB","TB"
15398,"Leonard Johnson",4500,"CB","TB"
13478,"Alterraun Verner",4500,"CB","TB"
16957,"Brandon Dixon",4500,"DB","TB"
16168,"C.J. Wilson",4500,"DB","TB"
13307,"Major Wright",4500,"SS","TB"
10569,"Dashon Goldson",4500,"FS","TB"
16269,"Bradley McDougald",4500,"FS","TB"
15001,"Keith Tandy",4500,"FS","TB"
16684,"Patrick Murray",4500,"PK","TB"
9263,"Michael Koenen",4500,"P","TB"
